day,current,current_theoretical,temperature,speed_rpm,domain_unit,time_index,delta_I,current_s,current_theoretical_s,temperature_s,friction_torque_s,delta_I_s,fused_rms_vector,fused_rms_mean,fused_std_mean,fused_envelope_rms_mean,fused_rms_max,fused_std_max,fused_envelope_rms_max,fused_total_energy_sum,fused_total_energy_mean,fused_variance_mean,HI_flywheel,life_ratio_observed
88,0.1277,0.131938,35.1,3000,attachment2,88,-0.0042379999999999,0.1320098360655737,0.1319661639344262,35.149180327868855,,4.367213114753188e-05,0.0066903086717022,0.0067348419349254,0.1039228723123097,0.006131299025453,0.0067348419349254,0.3262512124682833,0.0062270064771169,0.0064379535134374,0.0064613920730285,0.070684523121965,0.016916433155587,0.0251428571428571
89,0.1363,0.132199,35.2,3000,attachment2,89,0.0041009999999999,0.1323245901639344,0.1322268524590164,35.15245901639344,,9.773770491799948e-05,0.0069101657268641,0.0069509331200033,0.1078336715345375,0.0063984276603546,0.0069509331200033,0.3143313999784709,0.0064860417947325,0.0066791504990758,0.0067006070217806,0.0711295848934161,0.017144968503987,0.0254285714285714
90,0.1332,0.132459,35.2,3000,attachment2,90,0.000741,0.1325606557377049,0.1324877049180327,35.15573770491803,,7.295081967215178e-05,0.007079079285144,0.0071130015088116,0.1022024036754109,0.0066532661091049,0.0071130015088116,0.307001739547875,0.0067261691336539,0.0068868533510271,0.0069047071529575,0.0685929939698822,0.017378086653092,0.0257142857142857
91,0.1405,0.13272,35.2,3000,attachment2,91,0.00778,0.1327655737704918,0.1327487540983606,35.157377049180326,,1.6819672131157537e-05,0.0072197861754245,0.0072536858740967,0.0945208880794387,0.0067942557473555,0.0072536858740967,0.3073059334946544,0.0068671103629229,0.0070276878829489,0.0070455298296185,0.0659554358708763,0.017594931874998,0.026
92,0.1274,0.132982,35.1,3000,attachment2,92,-0.0055819999999999,0.1332344262295082,0.1330099672131147,35.16065573770492,,0.0002244590163934,0.0075394075786472,0.0075755717018689,0.1257217008440128,0.0070854526634706,0.0075755717018689,0.315465620223981,0.0071631738054819,0.007334477547058,0.0073535112961221,0.0780114559778,0.0178352310860929,0.0262857142857142
93,0.1306,0.133243,35.1,3000,attachment2,93,-0.002643,0.1334573770491803,0.1332713770491803,35.162295081967216,,0.0001859999999999,0.0076917890202966,0.007728636291299,0.1212354369957082,0.0072292588027141,0.007728636291299,0.3182634783541449,0.0073084481132017,0.0074829878179498,0.0075023811184774,0.0767466137485612,0.0180128554950454,0.0265714285714285
94,0.1304,0.133505,35.1,3000,attachment2,94,-0.003105,0.1339524590163934,0.1335329672131147,35.167213114754105,,0.0004194918032786,0.0080364331229634,0.0080685297178276,0.155560324417222,0.0076335363926945,0.0080685297178276,0.3249036629167113,0.0077025159167448,0.007854552418733,0.0078714453633984,0.089854871921976,0.0181652821318227,0.0268571428571428
95,0.1221,0.133766,35.1,3000,attachment2,95,-0.0116659999999999,0.1343950819672131,0.133794737704918,35.17213114754098,,0.000600344262295,0.0083471148943755,0.0083724079468433,0.1832830866386998,0.0080296205252398,0.0083724079468433,0.3338342484943192,0.0080839784011575,0.0082037875970577,0.0082170997299356,0.1008179083324884,0.0183250617005789,0.0271428571428571
96,0.1364,0.134028,35.2,3000,attachment2,96,0.0023719999999999,0.1343491803278688,0.1340566885245901,35.17213114754098,,0.0002924918032786,0.0083173978545276,0.0083408946490195,0.1392126642890078,0.0080224512499848,0.0083408946490195,0.3290326448040594,0.0080729487469191,0.008184249352407,0.0081966160863501,0.0846326085792171,0.0184106439925262,0.0274285714285714
97,0.1364,0.13429,35.2,3000,attachment2,97,0.00211,0.1345459016393442,0.1343188360655737,35.173770491803275,,0.0002270655737705,0.0084527981305496,0.0084759516396931,0.1281062144414624,0.0081621606605113,0.0084759516396931,0.3222108534080217,0.0082119203950741,0.0083215949120697,0.0083337809695137,0.0801101610371021,0.0185234598205968,0.0277142857142857
98,0.1346,0.134553,35.2,3000,attachment2,98,4.699999999999149e-05,0.1346901639344262,0.1345811639344262,35.17377049180328,,0.0001089999999999,0.0085461945415001,0.0085749934328538,0.1120824390720065,0.0081846926684558,0.0085749934328538,0.3232954619541484,0.0082465850226807,0.0083830008238295,0.0083981581350683,0.0744880977701514,0.0186538920770543,0.028
99,0.1329,0.134815,35.2,3000,attachment2,99,-0.001915,0.1348377049180328,0.1348436721311475,35.175409836065576,,-5.967213114688175e-06,0.0086497551319709,0.008676286175859,0.0965332704785875,0.0083167207126377,0.008676286175859,0.3190231974910371,0.0083737391841518,0.0084994125499379,0.0085133762572474,0.0686157067482818,0.0188056137104072,0.0282857142857142
100,0.1238,0.135078,35.1,3000,attachment2,100,-0.011278,0.1349803278688524,0.1351063606557377,35.17540983606557,,-0.0001260327868852,0.0087420902200696,0.0087742024940974,0.1102919279557103,0.0083389966750365,0.0087742024940974,0.3094650277450114,0.0084080098955348,0.0085601206672454,0.0085770218641022,0.0726419686565515,0.0189859482397131,0.0285714285714285
101,0.132,0.135341,35.1,3000,attachment2,101,-0.0033409999999999,0.1352049180327869,0.1353692459016393,35.17704918032787,,-0.0001643278688524,0.0088955329845707,0.0089283925584498,0.1112526349798552,0.0084830588598253,0.0089283925584498,0.2949909830610021,0.0085536781194778,0.0087093287325892,0.0087266232451572,0.0717186536204432,0.0191466071426668,0.0288571428571428
102,0.1329,0.135604,35.2,3000,attachment2,102,-0.002704,0.135127868852459,0.1356322950819672,35.17704918032787,,-0.0005044262295082,0.0088456508105403,0.0088754952371026,0.1510713359299142,0.0084710247192189,0.0088754952371026,0.2707359861889367,0.0085351640570063,0.008676532393354,0.0086922399862815,0.0836873685359153,0.0193277497337299,0.0291428571428571
103,0.1294,0.135867,35.1,3000,attachment2,103,-0.006467,0.1354573770491803,0.1358955409836065,35.18032786885246,,-0.0004381639344262,0.0090750597713676,0.009101715696481,0.1370561059043258,0.0087404577640239,0.009101715696481,0.2546041754521554,0.0087977446206271,0.0089240095290587,0.0089380389633289,0.0773391628816421,0.019497603376424,0.0294285714285714
104,0.1348,0.13613,35.2,3000,attachment2,104,-0.0013299999999999,0.1353950819672131,0.1361589672131147,35.18032786885246,,-0.0007638852459016,0.0090347295030026,0.0090589476494343,0.1760043370636081,0.0087307280333208,0.0090589476494343,0.2340838301002046,0.0087827758041608,0.0088974933398898,0.0089102397327486,0.0893437847987046,0.0196994166968983,0.0297142857142857
105,0.1396,0.136394,35.2,3000,attachment2,105,0.003206,0.1362065573770491,0.1364225737704918,35.18524590163935,,-0.0002160163934426,0.0095842089160496,0.0096160577359631,0.0987098845717582,0.0091844224134512,0.0096160577359631,0.2293232132735265,0.0092528694387039,0.0094037322698731,0.0094204948066697,0.061529347159774,0.01991926831822,0.03
106,0.1517,0.136658,35.3,3000,attachment2,106,0.015042,0.1362606557377049,0.1366863770491803,35.18524590163935,,-0.0004257213114753,0.009619232570156,0.0096531984083983,0.1240655737984471,0.0091928719164302,0.0096531984083983,0.2170457188404927,0.0092658686740562,0.0094267594867829,0.0094446362437526,0.069444897400524,0.0201763455609748,0.0302857142857142
107,0.1383,0.136922,35.2,3000,attachment2,107,0.001378,0.1364721311475409,0.1369503606557376,35.18688524590164,,-0.0004782295081967,0.0097641847518434,0.0097983846733725,0.1301144566496957,0.00933488573686,0.0097983846733725,0.2129717122841456,0.0094083855682164,0.009570385196512,0.0095883851552115,0.0713045058430924,0.0204600230009191,0.0305714285714285
108,0.1392,0.137186,35.2,3000,attachment2,108,0.0020139999999999,0.1368819672131147,0.1372145245901639,35.19016393442623,,-0.0003325573770492,0.0100455985324045,0.0100797534039426,0.11065190437377,0.0096168650133611,0.0100797534039426,0.2153364794339857,0.0096902680267543,0.0098520542603556,0.0098700305085335,0.0647283673317421,0.0207368114969246,0.0308571428571428
109,0.1369,0.13745,35.2,3000,attachment2,109,-0.0005499999999999,0.1369721311475409,0.1374788852459016,35.19180327868853,,-0.0005067540983606,0.0101120128230654,0.010141654524668,0.1368159506749916,0.0097399314634749,0.010141654524668,0.222143528060417,0.0098036351204278,0.0099440431806507,0.009959644076231,0.0747823464162735,0.0209769845530197,0.0311428571428571
110,0.1224,0.137715,35.1,3000,attachment2,110,-0.015315,0.137527868852459,0.1377434262295082,35.19672131147541,,-0.0002155573770491,0.0104959258712455,0.010523190523321,0.1037079427447964,0.0101536827386126,0.010523190523321,0.2461952818583588,0.0102122778242136,0.0103414261761505,0.0103557759930324,0.0654242162502194,0.0211863659821756,0.0314285714285714
111,0.1378,0.137979,35.2,3000,attachment2,111,-0.0001789999999999,0.1379934426229508,0.1380081475409836,35.2,,-1.4704918032792946e-05,0.0108134246287648,0.0108428254012486,0.0832005969209288,0.010444367563638,0.0108428254012486,0.2705477665270575,0.0105075534343271,0.010646820251356,0.010662294342137,0.0605166538127841,0.0214146202964781,0.0317142857142857
112,0.1387,0.138244,35.2,3000,attachment2,112,0.0004559999999999,0.1379999999999999,0.1382730655737705,35.199999999999996,,-0.0002730655737705,0.0108176699201715,0.0108473273009378,0.1231873957133479,0.0104453917458168,0.0108473273009378,0.2845819217961005,0.0105091290992179,0.0106496114291631,0.0106652205769347,0.0761008249422018,0.0216365143846512,0.032
113,0.1582,0.138509,35.4,3000,attachment2,113,0.019691,0.1380950819672131,0.1385381639344262,35.2016393442623,,-0.000443081967213,0.0108872681793876,0.01091260484643,0.1490128213524867,0.010569226332565,0.01091260484643,0.2921898078124605,0.0106236779415598,0.0107436937328136,0.0107570288207307,0.0861082315479112,0.0218661045376209,0.0322857142857142
114,0.1372,0.138775,35.2,3000,attachment2,114,-0.001575,0.1384622950819672,0.1388034426229508,35.204918032786885,,-0.0003411475409836,0.0111410875658042,0.0111647112290208,0.1376334319923632,0.0108445484249008,0.0111647112290208,0.3013098216315791,0.010895318578305,0.01100722014091,0.0110196536478661,0.0830462098400661,0.02203105723587,0.0325714285714285
115,0.1415,0.13904,35.2,3000,attachment2,115,0.0024599999999999,0.1389360655737704,0.1390689016393442,35.20819672131148,,-0.0001328360655737,0.011463892937582,0.0114899734815598,0.1126171788070479,0.0111365134776504,0.0114899734815598,0.314075578559136,0.0111925637695324,0.0113161031883746,0.0113298297904682,0.075452412911865,0.0222109269588491,0.0328571428571428
116,0.139,0.139306,35.2,3000,attachment2,116,-0.000306,0.1391065573770492,0.1393345573770491,35.20983606557377,,-0.0002279999999999,0.0115823120479767,0.011607022873477,0.1283954488041143,0.0112721261594593,0.011607022873477,0.3227436516481646,0.0113252327581223,0.0114422840368081,0.0114552897344398,0.0819699955878672,0.0223894148628359,0.0331428571428571
117,0.1302,0.139572,35.1,3000,attachment2,117,-0.0093719999999999,0.1390803278688524,0.1396003934426229,35.209836065573775,,-0.0005200655737704,0.0115653308823493,0.0115890152747205,0.1662960428263928,0.0112680294307426,0.0115890152747205,0.3142661363324635,0.0113189300985579,0.0114311193255793,0.0114435847952483,0.0947187241736519,0.0225869058202,0.0334285714285714
118,0.149,0.139838,35.3,3000,attachment2,118,0.009162,0.139372131147541,0.1398664262295082,35.21147540983607,,-0.0004942950819672,0.0117622878837705,0.0117893498108864,0.1609606156628421,0.0114225894828686,0.0117893498108864,0.3083766287138561,0.0114807488876352,0.0116089369634472,0.0116231800829819,0.0923439253694392,0.0227998489589497,0.0337142857142857
119,0.1461,0.140104,35.3,3000,attachment2,119,0.005996,0.1397475409836065,0.1401326393442623,35.21475409836066,,-0.0003850983606557,0.0120214138844457,0.0120470835680886,0.1415198892209826,0.0116991918029285,0.0120470835680886,0.2939776789588683,0.0117543591054944,0.0118759523438027,0.0118894627036148,0.0842189509433786,0.0230616157684809,0.034
120,0.1467,0.14037,35.3,3000,attachment2,120,0.00633,0.1399803278688524,0.1403990327868852,35.216393442622945,,-0.0004187049180328,0.0121801632632053,0.0122069010070524,0.1466279889453751,0.0118445342154405,0.0122069010070524,0.2954924250719028,0.0119019969105505,0.0120286493814051,0.0120427218781668,0.0862615210170835,0.0233252728351739,0.0342857142857142
121,0.1334,0.140637,35.2,3000,attachment2,121,-0.007237,0.1402803278688524,0.1406656229508196,35.218032786885246,,-0.0003852950819671,0.0123824268788851,0.0124128629178297,0.1409806209950725,0.0120003744952911,0.0124128629178297,0.2920893147738441,0.0120657852807422,0.0122099559915324,0.012225974959398,0.084006194540225,0.0235692284711062,0.0345714285714285
122,0.1521,0.140903,35.3,3000,attachment2,122,0.011197,0.1403311475409836,0.1409323934426229,35.21803278688524,,-0.0006012459016393,0.0124153278872881,0.0124477526404204,0.1675223001530068,0.01200831190718,0.0124477526404204,0.280882111145296,0.0120779966836485,0.0122315876195384,0.0122486532790817,0.0924446967596932,0.0238201101664976,0.0348571428571428
123,0.13,0.14117,35.1,3000,attachment2,123,-0.0111699999999999,0.1407196721311475,0.141199344262295,35.221311475409834,,-0.0004796721311475,0.012682944470777,0.0127144901970008,0.1498665440597174,0.0122869625915989,0.0127144901970008,0.2781461118161358,0.0123547582312905,0.0125041853555086,0.0125207883693106,0.0860401999976633,0.0240245878206487,0.0351428571428571
124,0.1461,0.141437,35.3,3000,attachment2,124,0.004663,0.1410688524590164,0.1414664918032787,35.22459016393443,,-0.0003976393442622,0.0129250893058249,0.0129542163554465,0.1367292244605644,0.0125594681829422,0.0129542163554465,0.2722200776335522,0.0126220657895853,0.0127600360246354,0.012775366050752,0.0809532130328642,0.0242537682326843,0.0354285714285714
125,0.1592,0.141705,35.4,3000,attachment2,125,0.017495,0.1412934426229508,0.1417338196721311,35.226229508196724,,-0.0004403770491803,0.0130785320703259,0.0131084064197989,0.1433505398642539,0.0127035303677306,0.0131084064197989,0.2745640833751314,0.0127677340135278,0.0129092440899789,0.0129249674318068,0.0836132199575404,0.0244492159050517,0.0357142857142857
126,0.134,0.141972,35.2,3000,attachment2,126,-0.0079719999999999,0.1419967213114754,0.142001344262295,35.231147540983606,,-4.62295081968267e-06,0.01355796417516,0.0135912351614572,0.0897904091771581,0.0131403257419025,0.0135912351614572,0.2971674832716349,0.0132118291773659,0.0133694285861423,0.0133869396315619,0.0668162702303171,0.0245836294040881,0.036
127,0.1377,0.14224,35.2,3000,attachment2,127,-0.00454,0.1422868852459016,0.1422690491803278,35.2327868852459,,1.783606557376194e-05,0.0137538598537295,0.0137904442227008,0.0960387332633813,0.0132946297484836,0.0137904442227008,0.3118962663757564,0.0133732540502203,0.0135465484295584,0.0135658033605959,0.0704930810109914,0.0247763115381562,0.0362857142857142
128,0.1433,0.142508,35.2,3000,attachment2,128,0.000792,0.1423639344262295,0.1425369508196721,35.23278688524591,,-0.0001730163934426,0.0138037420277599,0.013843341544048,0.1181939016302228,0.0133066638890906,0.013843341544048,0.3141180536484698,0.0133917681126922,0.0135793447687939,0.0136001866194718,0.078611949960187,0.0249753586977941,0.0365714285714285
129,0.1387,0.142776,35.2,3000,attachment2,129,-0.0040759999999999,0.1427180327868852,0.1428050327868852,35.234426229508195,,-8.700000000000374e-05,0.014041029297546,0.0140864441272606,0.1083027061600597,0.0134709536719192,0.0140864441272606,0.320851202727374,0.0135685557182354,0.0137836785958305,0.0138075811377855,0.0757821948826671,0.025154590363272,0.0368571428571428
130,0.1306,0.143044,35.1,3000,attachment2,130,-0.012444,0.1428901639344262,0.1430733114754098,35.2344262295082,,-0.0001831475409836,0.0141524681969757,0.0142046189941,0.1242463627181037,0.0134978384541256,0.0142046189941,0.3296165471929255,0.0136099169216297,0.0138569470132712,0.0138843948012313,0.0822902827823415,0.0253440116022944,0.0371428571428571
131,0.1439,0.143313,35.2,3000,attachment2,131,0.000587,0.1434475409836065,0.1433417704918032,35.23934426229509,,0.0001057704918032,0.0145374425680075,0.0145872804676753,0.1178195815962131,0.0139118457748091,0.0145872804676753,0.3439099600436482,0.014018953541639,0.0142550278032233,0.0142812582767327,0.0815550305312979,0.025564692436374,0.0374285714285714
132,0.1351,0.143581,35.2,3000,attachment2,132,-0.0084809999999999,0.1439229508196721,0.1436104098360655,35.24426229508196,,0.0003125409836065,0.0148693507964537,0.0149136681951366,0.1495615315942637,0.0143130508182503,0.0149136681951366,0.3542744860426009,0.0144082943505073,0.0146182188705841,0.0146415438172593,0.0940866427582822,0.0257919095384406,0.0377142857142857
133,0.1476,0.14385,35.3,3000,attachment2,133,0.00375,0.144127868852459,0.1438792295081967,35.24590163934426,,0.0002486393442623,0.0150100576867343,0.0150543525604216,0.1424288552236205,0.0144540404565013,0.0150543525604216,0.3599948796381831,0.0145492355797767,0.0147590534025061,0.0147823664939205,0.0921480314928545,0.0259915868025811,0.038
134,0.1368,0.144119,35.2,3000,attachment2,134,-0.0073189999999999,0.1446295081967213,0.1441482459016393,35.25081967213115,,0.0004812622950819,0.015358947080808,0.0153987478866394,0.178438818262857,0.014859342228661,0.0153987478866394,0.3726530314178629,0.0149448790482109,0.0151334091810966,0.0151543569736395,0.1064169136284737,0.0262054973389869,0.0382857142857142
135,0.1568,0.144388,35.3,3000,attachment2,135,0.012412,0.1449754098360655,0.1444174590163934,35.25245901639344,,0.0005579508196721,0.0155909277363356,0.0156362230952406,0.1921240491572515,0.0150223517837655,0.0156362230952406,0.3828722631541786,0.0151196970726402,0.0153342540358742,0.0153580936984557,0.1123310184993411,0.0264226208105353,0.0385714285714285
136,0.1384,0.144658,35.2,3000,attachment2,136,-0.006258,0.1453,0.1446868524590163,35.25573770491803,,0.0006131475409836,0.0158171527286078,0.0158590671298521,0.2024012984353529,0.0152910166919365,0.0158590671298521,0.3916518311165392,0.015381095887593,0.0155796377882237,0.0156016979994049,0.1169718977613063,0.0266614177823328,0.0388571428571428
137,0.1424,0.144927,35.2,3000,attachment2,137,-0.002527,0.145572131147541,0.1449564262295082,35.25737704918033,,0.0006157049180328,0.0160013738558085,0.0160458959669506,0.2022580377269918,0.0154425041975246,0.0160458959669506,0.3899938508058784,0.0155381876819967,0.0157490818926699,0.0157725145827447,0.1168443716553992,0.0269008027892923,0.0391428571428571
138,0.1517,0.145197,35.3,3000,attachment2,138,0.006503,0.1457868852459016,0.1452261967213114,35.25901639344263,,0.0005606885245901,0.0161484486831993,0.0161933331817693,0.19342568542762,0.0155850301090446,0.0161933331817693,0.3859473696266172,0.0156814924086029,0.0158941031913028,0.0159177266116028,0.113391809186333,0.0271434526970173,0.0394285714285714
139,0.1356,0.145467,35.2,3000,attachment2,139,-0.009867,0.1459245901639344,0.1454961639344262,35.26065573770492,,0.0004284262295081,0.0162456413365598,0.0162878730752409,0.1724484663193144,0.0157155218799575,0.0162878730752409,0.3770734800532446,0.0158062830727371,0.0160063281507002,0.016028555381585,0.1051535349346226,0.0273662073918849,0.0397142857142857
140,0.1476,0.145737,35.3,3000,attachment2,140,0.001863,0.1460868852459016,0.1457663114754098,35.26229508196721,,0.0003205737704918,0.0163587538326958,0.0163992950925466,0.1525780275409105,0.0158498543340424,0.0163992950925466,0.3606216657243615,0.0159369824802129,0.0161290200268746,0.0161503575320593,0.0966068749305792,0.0275956130624627,0.04
